"Step","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.0, p_C=1.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=0.0, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.75, p_C=0.25, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.25, p_C=0.75, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=1.0, p_C=1.0, B=4, eps=0 - test_acc__MAX"
"8174","1","1","1","1","1","1","0.04800000041723251","0.04800000041723251","0.04800000041723251","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3848999887704849","0.3757999837398529","0.39399999380111694","0.6580999791622162","0.6556999683380127","0.6604999899864197","1","1","1","1","1","1","0.3450999855995178","0.33899998664855957","0.3511999845504761","0.8410499691963196","0.8369999527931213","0.8450999855995178","1","1","1","1","1","1","0.29009997844696045","0.29009997844696045","0.29009997844696045","0.8712999820709229","0.8712999820709229","0.8712999820709229","1","1","1","1","1","1","0.35189998149871826","0.35189998149871826","0.35189998149871826","0.8744999766349792","0.8744999766349792","0.8744999766349792","1","1","1","1","1","1","0.04389999806880951","0.04389999806880951","0.04389999806880951","1","1","1"
"8185","1","1","1","1","1","1","0.04839999973773956","0.04839999973773956","0.04839999973773956","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3857499808073044","0.382099986076355","0.3893999755382538","0.6570499837398529","0.6568999886512756","0.6571999788284302","1","1","1","1","1","1","0.3459499925374985","0.34450000524520874","0.3473999798297882","0.8415999710559845","0.8378999829292297","0.8452999591827393","1","1","1","1","1","1","0.2994999885559082","0.2994999885559082","0.2994999885559082","0.8722999691963196","0.8722999691963196","0.8722999691963196","1","1","1","1","1","1","0.35740000009536743","0.35740000009536743","0.35740000009536743","0.8758999705314636","0.8758999705314636","0.8758999705314636","1","1","1","1","1","1","0.043699998408555984","0.043699998408555984","0.043699998408555984","1","1","1"
"8196","1","1","1","1","1","1","0.04809999838471413","0.04809999838471413","0.04809999838471413","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","1","1","1","1","1","1","0.38509999215602875","0.37880000472068787","0.39139997959136963","0.6583999991416931","0.6574000120162964","0.6593999862670898","1","1","1","1","1","1","0.3439999967813492","0.335999995470047","0.35199999809265137","0.8402999937534332","0.8353999853134155","0.8452000021934509","1","1","1","1","1","1","0.2978000044822693","0.2978000044822693","0.2978000044822693","0.8736000061035156","0.8736000061035156","0.8736000061035156","1","1","1","1","1","1","0.3471999764442444","0.3471999764442444","0.3471999764442444","0.8744999766349792","0.8744999766349792","0.8744999766349792","1","1","1","1","1","1","0.043699998408555984","0.043699998408555984","0.043699998408555984","1","1","1"
"8207","1","1","1","1","1","1","0.0478999987244606","0.0478999987244606","0.0478999987244606","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3806999772787094","0.37449997663497925","0.3868999779224396","0.6566999852657318","0.6557999849319458","0.6575999855995178","1","1","1","1","1","1","0.35144998133182526","0.34219998121261597","0.36069998145103455","0.8432999849319458","0.8393999934196472","0.8471999764442444","1","1","1","1","1","1","0.2971999943256378","0.2971999943256378","0.2971999943256378","0.8730999827384949","0.8730999827384949","0.8730999827384949","1","1","1","1","1","1","0.34759998321533203","0.34759998321533203","0.34759998321533203","0.8733999729156494","0.8733999729156494","0.8733999729156494","1","1","1","1","1","1","0.044099997729063034","0.044099997729063034","0.044099997729063034","1","1","1"
"8218","1","1","1","1","1","1","0.0478999987244606","0.0478999987244606","0.0478999987244606","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38614998757839203","0.38109999895095825","0.3911999762058258","0.6590499877929688","0.6588999629020691","0.6592000126838684","1","1","1","1","1","1","0.3498999923467636","0.3423999845981598","0.35740000009536743","0.842199981212616","0.8385999798774719","0.84579998254776","1","1","1","1","1","1","0.30550000071525574","0.30550000071525574","0.30550000071525574","0.8737999796867371","0.8737999796867371","0.8737999796867371","1","1","1","1","1","1","0.35349997878074646","0.35349997878074646","0.35349997878074646","0.8743000030517578","0.8743000030517578","0.8743000030517578","1","1","1","1","1","1","0.043800000101327896","0.043800000101327896","0.043800000101327896","1","1","1"
"8229","1","1","1","1","1","1","0.04800000041723251","0.04800000041723251","0.04800000041723251","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","1","1","1","1","1","1","0.3835499882698059","0.38099998235702515","0.38609999418258667","0.6572499871253967","0.6527999639511108","0.6617000102996826","1","1","1","1","1","1","0.35009998083114624","0.33969998359680176","0.3604999780654907","0.8425999879837036","0.8381999731063843","0.847000002861023","1","1","1","1","1","1","0.30789998173713684","0.30789998173713684","0.30789998173713684","0.8736000061035156","0.8736000061035156","0.8736000061035156","1","1","1","1","1","1","0.3480999767780304","0.3480999767780304","0.3480999767780304","0.8730999827384949","0.8730999827384949","0.8730999827384949","1","1","1","1","1","1","0.04399999976158142","0.04399999976158142","0.04399999976158142","1","1","1"
"8240","1","1","1","1","1","1","0.04829999804496765","0.04829999804496765","0.04829999804496765","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3865499943494797","0.383899986743927","0.38920000195503235","0.6593499779701233","0.6538999676704407","0.6647999882698059","1","1","1","1","1","1","0.3568999916315079","0.3540000021457672","0.35979998111724854","0.8446999788284302","0.8424999713897705","0.8468999862670898","1","1","1","1","1","1","0.3100000023841858","0.3100000023841858","0.3100000023841858","0.8741999864578247","0.8741999864578247","0.8741999864578247","1","1","1","1","1","1","0.3497999906539917","0.3497999906539917","0.3497999906539917","0.8725000023841858","0.8725000023841858","0.8725000023841858","1","1","1","1","1","1","0.04389999806880951","0.04389999806880951","0.04389999806880951","1","1","1"
"8251","1","1","1","1","1","1","0.04809999838471413","0.04809999838471413","0.04809999838471413","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3885499984025955","0.3869999945163727","0.39010000228881836","0.6615000069141388","0.6574000120162964","0.6656000018119812","1","1","1","1","1","1","0.3557499796152115","0.343999981880188","0.367499977350235","0.8444499671459198","0.8387999534606934","0.8500999808311462","1","1","1","1","1","1","0.3091000020503998","0.3091000020503998","0.3091000020503998","0.8737999796867371","0.8737999796867371","0.8737999796867371","1","1","1","1","1","1","0.3604999780654907","0.3604999780654907","0.3604999780654907","0.8743999600410461","0.8743999600410461","0.8743999600410461","1","1","1","1","1","1","0.04349999874830246","0.04349999874830246","0.04349999874830246","1","1","1"
"8262","1","1","1","1","1","1","0.04809999838471413","0.04809999838471413","0.04809999838471413","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38830000162124634","0.3874000012874603","0.38920000195503235","0.6619499921798706","0.6579999923706055","0.6658999919891357","1","1","1","1","1","1","0.3504999876022339","0.3499999940395355","0.35099998116493225","0.8444499969482422","0.8416000008583069","0.8472999930381775","1","1","1","1","1","1","0.3111000061035156","0.3111000061035156","0.3111000061035156","0.8745999932289124","0.8745999932289124","0.8745999932289124","1","1","1","1","1","1","0.36479997634887695","0.36479997634887695","0.36479997634887695","0.8750999569892883","0.8750999569892883","0.8750999569892883","1","1","1","1","1","1","0.04360000044107437","0.04360000044107437","0.04360000044107437","1","1","1"
"8273","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.39159998297691345","0.39139997959136963","0.3917999863624573","0.6627999842166901","0.6588999629020691","0.666700005531311","1","1","1","1","1","1","0.3545999825000763","0.3527999818325043","0.3563999831676483","0.8448999524116516","0.8423999547958374","0.8473999500274658","1","1","1","1","1","1","0.306799978017807","0.306799978017807","0.306799978017807","0.8739999532699585","0.8739999532699585","0.8739999532699585","1","1","1","1","1","1","0.36719998717308044","0.36719998717308044","0.36719998717308044","0.8758999705314636","0.8758999705314636","0.8758999705314636","1","1","1","1","1","1","0.043699998408555984","0.043699998408555984","0.043699998408555984","1","1","1"
"8284","1","1","1","1","1","1","0.04749999940395355","0.04749999940395355","0.04749999940395355","1","1","1","1","1","1","1","1","1","0.04309999942779541","0.04309999942779541","0.04309999942779541","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38689999282360077","0.3815999925136566","0.3921999931335449","0.660649985074997","0.6595999598503113","0.6617000102996826","1","1","1","1","1","1","0.3536999970674515","0.35249999165534973","0.3549000024795532","0.8445499837398529","0.8417999744415283","0.8472999930381775","1","1","1","1","1","1","0.3012000024318695","0.3012000024318695","0.3012000024318695","0.8729999661445618","0.8729999661445618","0.8729999661445618","1","1","1","1","1","1","0.3633999824523926","0.3633999824523926","0.3633999824523926","0.8755999803543091","0.8755999803543091","0.8755999803543091","1","1","1","1","1","1","0.04389999806880951","0.04389999806880951","0.04389999806880951","1","1","1"
"8295","1","1","1","1","1","1","0.04800000041723251","0.04800000041723251","0.04800000041723251","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3913999944925308","0.38850000500679016","0.3942999839782715","0.6638000011444092","0.6601999998092651","0.6674000024795532","1","1","1","1","1","1","0.35569998621940613","0.35269999504089355","0.3586999773979187","0.8444999754428864","0.8424999713897705","0.8464999794960022","1","1","1","1","1","1","0.3028999865055084","0.3028999865055084","0.3028999865055084","0.873199999332428","0.873199999332428","0.873199999332428","1","1","1","1","1","1","0.37369999289512634","0.37369999289512634","0.37369999289512634","0.876800000667572","0.876800000667572","0.876800000667572","1","1","1","1","1","1","0.043699998408555984","0.043699998408555984","0.043699998408555984","1","1","1"
"8306","1","1","1","1","1","1","0.04779999703168869","0.04779999703168869","0.04779999703168869","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3928999900817871","0.3862999975681305","0.3994999825954437","0.6629499793052673","0.6574999690055847","0.66839998960495","1","1","1","1","1","1","0.35499998927116394","0.3488999903202057","0.3610999882221222","0.8438499867916107","0.8407999873161316","0.8468999862670898","1","1","1","1","1","1","0.305899977684021","0.305899977684021","0.305899977684021","0.8740999698638916","0.8740999698638916","0.8740999698638916","1","1","1","1","1","1","0.37539997696876526","0.37539997696876526","0.37539997696876526","0.8772000074386597","0.8772000074386597","0.8772000074386597","1","1","1","1","1","1","0.04389999806880951","0.04389999806880951","0.04389999806880951","1","1","1"
"8317","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3878999948501587","0.38659998774528503","0.38920000195503235","0.660099983215332","0.6574000120162964","0.6627999544143677","1","1","1","1","1","1","0.3469499796628952","0.343999981880188","0.3498999774456024","0.8411499857902527","0.8384000062942505","0.8438999652862549","1","1","1","1","1","1","0.3034999966621399","0.3034999966621399","0.3034999966621399","0.8737999796867371","0.8737999796867371","0.8737999796867371","1","1","1","1","1","1","0.3709999918937683","0.3709999918937683","0.3709999918937683","0.8764999508857727","0.8764999508857727","0.8764999508857727","1","1","1","1","1","1","0.043800000101327896","0.043800000101327896","0.043800000101327896","1","1","1"
"8328","1","1","1","1","1","1","0.04829999804496765","0.04829999804496765","0.04829999804496765","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3917999863624573","0.38449999690055847","0.3990999758243561","0.6605499684810638","0.6531999707221985","0.6678999662399292","0.9999499917030334","0.9998999834060669","1","1","1","1","0.349700003862381","0.34540000557899475","0.3540000021457672","0.8420499563217163","0.839199960231781","0.8448999524116516","1","1","1","1","1","1","0.2902999818325043","0.2902999818325043","0.2902999818325043","0.871399998664856","0.871399998664856","0.871399998664856","1","1","1","1","1","1","0.37529999017715454","0.37529999017715454","0.37529999017715454","0.8770999908447266","0.8770999908447266","0.8770999908447266","1","1","1","1","1","1","0.043800000101327896","0.043800000101327896","0.043800000101327896","1","1","1"
"8339","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.0429999977350235","0.0429999977350235","0.0429999977350235","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3860499858856201","0.37389999628067017","0.39819997549057007","0.6580499708652496","0.6481999754905701","0.6678999662399292","1","1","1","1","1","1","0.3522000014781952","0.3467999994754791","0.35760000348091125","0.8430999517440796","0.8394999504089355","0.8466999530792236","1","1","1","1","1","1","0.29170000553131104","0.29170000553131104","0.29170000553131104","0.8723999857902527","0.8723999857902527","0.8723999857902527","1","1","1","1","1","1","0.3725999891757965","0.3725999891757965","0.3725999891757965","0.8763999938964844","0.8763999938964844","0.8763999938964844","1","1","1","1","1","1","0.04399999976158142","0.04399999976158142","0.04399999976158142","1","1","1"
"8350","1","1","1","1","1","1","0.04809999838471413","0.04809999838471413","0.04809999838471413","1","1","1","1","1","1","1","1","1","0.04309999942779541","0.04309999942779541","0.04309999942779541","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3909499943256378","0.38589999079704285","0.3959999978542328","0.6615000069141388","0.6552000045776367","0.6678000092506409","1","1","1","1","1","1","0.3542499989271164","0.3467999994754791","0.36169999837875366","0.8431999981403351","0.838699996471405","0.8476999998092651","1","1","1","1","1","1","0.29440000653266907","0.29440000653266907","0.29440000653266907","0.8736000061035156","0.8736000061035156","0.8736000061035156","1","1","1","1","1","1","0.36969998478889465","0.36969998478889465","0.36969998478889465","0.8761999607086182","0.8761999607086182","0.8761999607086182","1","1","1","1","1","1","0.044199999421834946","0.044199999421834946","0.044199999421834946","1","1","1"
"8361","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.39184999465942383","0.3885999917984009","0.3950999975204468","0.6626499891281128","0.6578999757766724","0.6674000024795532","1","1","1","1","1","1","0.3552999943494797","0.3431999981403351","0.36739999055862427","0.8425999581813812","0.8369999527931213","0.8481999635696411","1","1","1","1","1","1","0.28689998388290405","0.28689998388290405","0.28689998388290405","0.8720999956130981","0.8720999956130981","0.8720999956130981","1","1","1","1","1","1","0.36820000410079956","0.36820000410079956","0.36820000410079956","0.877299964427948","0.877299964427948","0.877299964427948","1","1","1","1","1","1","0.043699998408555984","0.043699998408555984","0.043699998408555984","1","1","1"
"8372","1","1","1","1","1","1","0.04809999838471413","0.04809999838471413","0.04809999838471413","1","1","1","1","1","1","1","1","1","0.042399998754262924","0.042399998754262924","0.042399998754262924","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.39354997873306274","0.3902999758720398","0.3967999815940857","0.6636500060558319","0.659500002861023","0.6678000092506409","1","1","1","1","1","1","0.34699998795986176","0.34139999747276306","0.35259997844696045","0.8414499759674072","0.8374999761581421","0.8453999757766724","1","1","1","1","1","1","0.29019999504089355","0.29019999504089355","0.29019999504089355","0.8723999857902527","0.8723999857902527","0.8723999857902527","1","1","1","1","1","1","0.37070000171661377","0.37070000171661377","0.37070000171661377","0.8773999810218811","0.8773999810218811","0.8773999810218811","1","1","1","1","1","1","0.04349999874830246","0.04349999874830246","0.04349999874830246","1","1","1"
"8383","1","1","1","1","1","1","0.04779999703168869","0.04779999703168869","0.04779999703168869","1","1","1","1","1","1","1","1","1","0.042799998074769974","0.042799998074769974","0.042799998074769974","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3859499841928482","0.38329997658729553","0.3885999917984009","0.6595999896526337","0.6560999751091003","0.663100004196167","1","1","1","1","1","1","0.3552499860525131","0.34689998626708984","0.3635999858379364","0.8437499701976776","0.8396999835968018","0.8477999567985535","1","1","1","1","1","1","0.28540000319480896","0.28540000319480896","0.28540000319480896","0.871999979019165","0.871999979019165","0.871999979019165","1","1","1","1","1","1","0.3637999892234802","0.3637999892234802","0.3637999892234802","0.8775999546051025","0.8775999546051025","0.8775999546051025","1","1","1","1","1","1","0.044099997729063034","0.044099997729063034","0.044099997729063034","1","1","1"
"8394","1","1","1","1","1","1","0.04800000041723251","0.04800000041723251","0.04800000041723251","1","1","1","1","1","1","1","1","1","0.04270000010728836","0.04270000010728836","0.04270000010728836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38599999248981476","0.38499999046325684","0.3869999945163727","0.660649985074997","0.6574000120162964","0.6638999581336975","1","1","1","1","1","1","0.3565499782562256","0.3446999788284302","0.368399977684021","0.8435499966144562","0.8373000025749207","0.8497999906539917","1","1","1","1","1","1","0.2854999899864197","0.2854999899864197","0.2854999899864197","0.8718999624252319","0.8718999624252319","0.8718999624252319","1","1","1","1","1","1","0.368399977684021","0.368399977684021","0.368399977684021","0.8781999945640564","0.8781999945640564","0.8781999945640564","1","1","1","1","1","1","0.044499997049570084","0.044499997049570084","0.044499997049570084","1","1","1"
"8405","1","1","1","1","1","1","0.04809999838471413","0.04809999838471413","0.04809999838471413","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3844999819993973","0.382099986076355","0.3868999779224396","0.6588999629020691","0.6566999554634094","0.6610999703407288","1","1","1","1","1","1","0.3552499860525131","0.34459999203681946","0.3658999800682068","0.8443999588489532","0.8394999504089355","0.849299967288971","1","1","1","1","1","1","0.2872999906539917","0.2872999906539917","0.2872999906539917","0.871399998664856","0.871399998664856","0.871399998664856","1","1","1","1","1","1","0.3698999881744385","0.3698999881744385","0.3698999881744385","0.8780999779701233","0.8780999779701233","0.8780999779701233","1","1","1","1","1","1","0.04389999806880951","0.04389999806880951","0.04389999806880951","1","1","1"
"8416","1","1","1","1","1","1","0.04769999906420708","0.04769999906420708","0.04769999906420708","1","1","1","1","1","1","1","1","1","0.04259999841451645","0.04259999841451645","0.04259999841451645","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.3892499804496765","0.38099998235702515","0.3974999785423279","0.6621999740600586","0.65829998254776","0.6660999655723572","1","1","1","1","1","1","0.3522000014781952","0.3443000018596649","0.36010000109672546","0.8424999713897705","0.8375999927520752","0.8473999500274658","1","1","1","1","1","1","0.2872999906539917","0.2872999906539917","0.2872999906539917","0.8718000054359436","0.8718000054359436","0.8718000054359436","1","1","1","1","1","1","0.36159998178482056","0.36159998178482056","0.36159998178482056","0.8763999938964844","0.8763999938964844","0.8763999938964844","1","1","1","1","1","1","0.04399999976158142","0.04399999976158142","0.04399999976158142","1","1","1"
"8427","1","1","1","1","1","1","0.04800000041723251","0.04800000041723251","0.04800000041723251","1","1","1","1","1","1","1","1","1","0.042500000447034836","0.042500000447034836","0.042500000447034836","1","1","1","0.9999499917030334","0.9998999834060669","1","1","1","1","0.38999998569488525","0.38839998841285706","0.39159998297691345","0.6631999909877777","0.6626999974250793","0.6636999845504761","1","1","1","1","1","1","0.34824998676776886","0.3401999771595001","0.3562999963760376","0.8421499729156494","0.8378999829292297","0.8463999629020691","1","1","1","1","1","1","0.2874000072479248","0.2874000072479248","0.2874000072479248","0.8716999888420105","0.8716999888420105","0.8716999888420105","1","1","1","1","1","1","0.3621000051498413","0.3621000051498413","0.3621000051498413","0.8763999938964844","0.8763999938964844","0.8763999938964844","1","1","1","1","1","1","0.044199999421834946","0.044199999421834946","0.044199999421834946","1","1","1"
