"Step","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX"
"8449","1","1","1","1","1","1","0.4593999981880188","0.4593999981880188","0.4593999981880188","0.8652999997138977","0.8652999997138977","0.8652999997138977","1","1","1","1","1","1","0.4560000002384186","0.4560000002384186","0.4560000002384186","0.8626999855041504","0.8626999855041504","0.8626999855041504","1","1","1","1","1","1","0.34439998865127563","0.34439998865127563","0.34439998865127563","0.8405999541282654","0.8405999541282654","0.8405999541282654","1","1","1","1","1","1","0.33009999990463257","0.33009999990463257","0.33009999990463257","0.8384999632835388","0.8384999632835388","0.8384999632835388","1","1","1","1","1","1","0.32989999651908875","0.32989999651908875","0.32989999651908875","0.840999960899353","0.840999960899353","0.840999960899353"
"8460","1","1","1","1","1","1","0.45339998602867126","0.45339998602867126","0.45339998602867126","0.8633999824523926","0.8633999824523926","0.8633999824523926","1","1","1","1","1","1","0.45889997482299805","0.45889997482299805","0.45889997482299805","0.8651999831199646","0.8651999831199646","0.8651999831199646","1","1","1","1","1","1","0.36419999599456787","0.36419999599456787","0.36419999599456787","0.8448999524116516","0.8448999524116516","0.8448999524116516","1","1","1","1","1","1","0.33889999985694885","0.33889999985694885","0.33889999985694885","0.839199960231781","0.839199960231781","0.839199960231781","1","1","1","1","1","1","0.33399999141693115","0.33399999141693115","0.33399999141693115","0.8432999849319458","0.8432999849319458","0.8432999849319458"
"8471","1","1","1","1","1","1","0.45659998059272766","0.45659998059272766","0.45659998059272766","0.8634999990463257","0.8634999990463257","0.8634999990463257","1","1","1","1","1","1","0.45909997820854187","0.45909997820854187","0.45909997820854187","0.8649999499320984","0.8649999499320984","0.8649999499320984","1","1","1","1","1","1","0.35429999232292175","0.35429999232292175","0.35429999232292175","0.8425999879837036","0.8425999879837036","0.8425999879837036","1","1","1","1","1","1","0.33899998664855957","0.33899998664855957","0.33899998664855957","0.840499997138977","0.840499997138977","0.840499997138977","1","1","1","1","1","1","0.3344999849796295","0.3344999849796295","0.3344999849796295","0.8434000015258789","0.8434000015258789","0.8434000015258789"
"8482","1","1","1","1","1","1","0.4496999979019165","0.4496999979019165","0.4496999979019165","0.8624999523162842","0.8624999523162842","0.8624999523162842","1","1","1","1","1","1","0.4583999812602997","0.4583999812602997","0.4583999812602997","0.8639000058174133","0.8639000058174133","0.8639000058174133","1","1","1","1","1","1","0.35819998383522034","0.35819998383522034","0.35819998383522034","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.3422999978065491","0.3422999978065491","0.3422999978065491","0.8423999547958374","0.8423999547958374","0.8423999547958374","1","1","1","1","1","1","0.3360999822616577","0.3360999822616577","0.3360999822616577","0.8448999524116516","0.8448999524116516","0.8448999524116516"
"8493","1","1","1","1","1","1","0.4544000029563904","0.4544000029563904","0.4544000029563904","0.8631999492645264","0.8631999492645264","0.8631999492645264","1","1","1","1","1","1","0.45659998059272766","0.45659998059272766","0.45659998059272766","0.8648999929428101","0.8648999929428101","0.8648999929428101","1","1","1","1","1","1","0.3561999797821045","0.3561999797821045","0.3561999797821045","0.8429999947547913","0.8429999947547913","0.8429999947547913","1","1","1","1","1","1","0.3474999964237213","0.3474999964237213","0.3474999964237213","0.8435999751091003","0.8435999751091003","0.8435999751091003","1","1","1","1","1","1","0.3319000005722046","0.3319000005722046","0.3319000005722046","0.8435999751091003","0.8435999751091003","0.8435999751091003"
"8504","1","1","1","1","1","1","0.4569999873638153","0.4569999873638153","0.4569999873638153","0.8654999732971191","0.8654999732971191","0.8654999732971191","1","1","1","1","1","1","0.45729997754096985","0.45729997754096985","0.45729997754096985","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.3637000024318695","0.3637000024318695","0.3637000024318695","0.8441999554634094","0.8441999554634094","0.8441999554634094","1","1","1","1","1","1","0.34630000591278076","0.34630000591278076","0.34630000591278076","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.33009999990463257","0.33009999990463257","0.33009999990463257","0.8432999849319458","0.8432999849319458","0.8432999849319458"
"8515","1","1","1","1","1","1","0.45399999618530273","0.45399999618530273","0.45399999618530273","0.8637999892234802","0.8637999892234802","0.8637999892234802","1","1","1","1","1","1","0.444599986076355","0.444599986076355","0.444599986076355","0.8623999953269958","0.8623999953269958","0.8623999953269958","1","1","1","1","1","1","0.3604999780654907","0.3604999780654907","0.3604999780654907","0.843999981880188","0.843999981880188","0.843999981880188","1","1","1","1","1","1","0.34109997749328613","0.34109997749328613","0.34109997749328613","0.8411999940872192","0.8411999940872192","0.8411999940872192","1","1","1","1","1","1","0.33319997787475586","0.33319997787475586","0.33319997787475586","0.8434999585151672","0.8434999585151672","0.8434999585151672"
"8526","1","1","1","1","1","1","0.45639997720718384","0.45639997720718384","0.45639997720718384","0.8644999861717224","0.8644999861717224","0.8644999861717224","1","1","1","1","1","1","0.4562999904155731","0.4562999904155731","0.4562999904155731","0.8657000064849854","0.8657000064849854","0.8657000064849854","1","1","1","1","1","1","0.35839998722076416","0.35839998722076416","0.35839998722076416","0.8420000076293945","0.8420000076293945","0.8420000076293945","1","1","1","1","1","1","0.3407000005245209","0.3407000005245209","0.3407000005245209","0.8416999578475952","0.8416999578475952","0.8416999578475952","1","1","1","1","1","1","0.32989999651908875","0.32989999651908875","0.32989999651908875","0.8430999517440796","0.8430999517440796","0.8430999517440796"
"8537","1","1","1","1","1","1","0.4521999955177307","0.4521999955177307","0.4521999955177307","0.8628000020980835","0.8628000020980835","0.8628000020980835","1","1","1","1","1","1","0.4510999917984009","0.4510999917984009","0.4510999917984009","0.8632999658584595","0.8632999658584595","0.8632999658584595","1","1","1","1","1","1","0.3586999773979187","0.3586999773979187","0.3586999773979187","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.343099981546402","0.343099981546402","0.343099981546402","0.842799961566925","0.842799961566925","0.842799961566925","1","1","1","1","1","1","0.3360999822616577","0.3360999822616577","0.3360999822616577","0.8430999517440796","0.8430999517440796","0.8430999517440796"
"8548","1","1","1","1","1","1","0.45229998230934143","0.45229998230934143","0.45229998230934143","0.8629999756813049","0.8629999756813049","0.8629999756813049","1","1","1","1","1","1","0.4456999897956848","0.4456999897956848","0.4456999897956848","0.8631999492645264","0.8631999492645264","0.8631999492645264","1","1","1","1","1","1","0.3646000027656555","0.3646000027656555","0.3646000027656555","0.8453999757766724","0.8453999757766724","0.8453999757766724","1","1","1","1","1","1","0.34289997816085815","0.34289997816085815","0.34289997816085815","0.8423999547958374","0.8423999547958374","0.8423999547958374","1","1","1","1","1","1","0.33719998598098755","0.33719998598098755","0.33719998598098755","0.8441999554634094","0.8441999554634094","0.8441999554634094"
"8559","1","1","1","1","1","1","0.4486999809741974","0.4486999809741974","0.4486999809741974","0.8614999651908875","0.8614999651908875","0.8614999651908875","1","1","1","1","1","1","0.4472000002861023","0.4472000002861023","0.4472000002861023","0.8636999726295471","0.8636999726295471","0.8636999726295471","1","1","1","1","1","1","0.3660999834537506","0.3660999834537506","0.3660999834537506","0.8438999652862549","0.8438999652862549","0.8438999652862549","1","1","1","1","1","1","0.33570000529289246","0.33570000529289246","0.33570000529289246","0.8396999835968018","0.8396999835968018","0.8396999835968018","1","1","1","1","1","1","0.3333999812602997","0.3333999812602997","0.3333999812602997","0.8438000082969666","0.8438000082969666","0.8438000082969666"
"8570","1","1","1","1","1","1","0.45399999618530273","0.45399999618530273","0.45399999618530273","0.8641999959945679","0.8641999959945679","0.8641999959945679","1","1","1","1","1","1","0.4529999792575836","0.4529999792575836","0.4529999792575836","0.8642999529838562","0.8642999529838562","0.8642999529838562","1","1","1","1","1","1","0.36800000071525574","0.36800000071525574","0.36800000071525574","0.8446999788284302","0.8446999788284302","0.8446999788284302","1","1","1","1","1","1","0.33709999918937683","0.33709999918937683","0.33709999918937683","0.8402999639511108","0.8402999639511108","0.8402999639511108","1","1","1","1","1","1","0.33789998292922974","0.33789998292922974","0.33789998292922974","0.842799961566925","0.842799961566925","0.842799961566925"
"8581","1","1","1","1","1","1","0.4490000009536743","0.4490000009536743","0.4490000009536743","0.8631999492645264","0.8631999492645264","0.8631999492645264","1","1","1","1","1","1","0.46399998664855957","0.46399998664855957","0.46399998664855957","0.864799976348877","0.864799976348877","0.864799976348877","1","1","1","1","1","1","0.3588999807834625","0.3588999807834625","0.3588999807834625","0.842199981212616","0.842199981212616","0.842199981212616","1","1","1","1","1","1","0.32659998536109924","0.32659998536109924","0.32659998536109924","0.8388999700546265","0.8388999700546265","0.8388999700546265","1","1","1","1","1","1","0.3369999825954437","0.3369999825954437","0.3369999825954437","0.8431999683380127","0.8431999683380127","0.8431999683380127"
"8592","1","1","1","1","1","1","0.4511999785900116","0.4511999785900116","0.4511999785900116","0.8637999892234802","0.8637999892234802","0.8637999892234802","1","1","1","1","1","1","0.4635999798774719","0.4635999798774719","0.4635999798774719","0.8664000034332275","0.8664000034332275","0.8664000034332275","1","1","1","1","1","1","0.359499990940094","0.359499990940094","0.359499990940094","0.8424999713897705","0.8424999713897705","0.8424999713897705","1","1","1","1","1","1","0.33159998059272766","0.33159998059272766","0.33159998059272766","0.8398999571800232","0.8398999571800232","0.8398999571800232","1","1","1","1","1","1","0.3361999988555908","0.3361999988555908","0.3361999988555908","0.842799961566925","0.842799961566925","0.842799961566925"
"8603","1","1","1","1","1","1","0.4465999901294708","0.4465999901294708","0.4465999901294708","0.8631999492645264","0.8631999492645264","0.8631999492645264","1","1","1","1","1","1","0.4632999897003174","0.4632999897003174","0.4632999897003174","0.8666999936103821","0.8666999936103821","0.8666999936103821","1","1","1","1","1","1","0.3560999929904938","0.3560999929904938","0.3560999929904938","0.8420000076293945","0.8420000076293945","0.8420000076293945","1","1","1","1","1","1","0.3269999921321869","0.3269999921321869","0.3269999921321869","0.8384999632835388","0.8384999632835388","0.8384999632835388","1","1","1","1","1","1","0.34109997749328613","0.34109997749328613","0.34109997749328613","0.8431999683380127","0.8431999683380127","0.8431999683380127"
"8614","1","1","1","1","1","1","0.44699999690055847","0.44699999690055847","0.44699999690055847","0.8623999953269958","0.8623999953269958","0.8623999953269958","1","1","1","1","1","1","0.4610999822616577","0.4610999822616577","0.4610999822616577","0.8658999800682068","0.8658999800682068","0.8658999800682068","1","1","1","1","1","1","0.3594000041484833","0.3594000041484833","0.3594000041484833","0.8420999646186829","0.8420999646186829","0.8420999646186829","1","1","1","1","1","1","0.3330000042915344","0.3330000042915344","0.3330000042915344","0.8402999639511108","0.8402999639511108","0.8402999639511108","1","1","1","1","1","1","0.3335999846458435","0.3335999846458435","0.3335999846458435","0.8418999910354614","0.8418999910354614","0.8418999910354614"
"8625","1","1","1","1","1","1","0.4510999917984009","0.4510999917984009","0.4510999917984009","0.8641999959945679","0.8641999959945679","0.8641999959945679","1","1","1","1","1","1","0.462799996137619","0.462799996137619","0.462799996137619","0.8668999671936035","0.8668999671936035","0.8668999671936035","1","1","1","1","1","1","0.2985000014305115","0.2985000014305115","0.2985000014305115","0.82669997215271","0.82669997215271","0.82669997215271","1","1","1","1","1","1","0.32580000162124634","0.32580000162124634","0.32580000162124634","0.8394999504089355","0.8394999504089355","0.8394999504089355","1","1","1","1","1","1","0.33879998326301575","0.33879998326301575","0.33879998326301575","0.8438999652862549","0.8438999652862549","0.8438999652862549"
"8636","1","1","1","1","1","1","0.4544999897480011","0.4544999897480011","0.4544999897480011","0.8650999665260315","0.8650999665260315","0.8650999665260315","1","1","1","1","1","1","0.45739999413490295","0.45739999413490295","0.45739999413490295","0.865399956703186","0.865399956703186","0.865399956703186","1","1","1","1","1","1","0.3531999886035919","0.3531999886035919","0.3531999886035919","0.8398000001907349","0.8398000001907349","0.8398000001907349","1","1","1","1","1","1","0.32829999923706055","0.32829999923706055","0.32829999923706055","0.838699996471405","0.838699996471405","0.838699996471405","1","1","1","1","1","1","0.3393999934196472","0.3393999934196472","0.3393999934196472","0.8443999886512756","0.8443999886512756","0.8443999886512756"
"8647","1","1","1","1","1","1","0.4510999917984009","0.4510999917984009","0.4510999917984009","0.8628000020980835","0.8628000020980835","0.8628000020980835","1","1","1","1","1","1","0.4611999988555908","0.4611999988555908","0.4611999988555908","0.8682999610900879","0.8682999610900879","0.8682999610900879","1","1","1","1","1","1","0.36069998145103455","0.36069998145103455","0.36069998145103455","0.8420999646186829","0.8420999646186829","0.8420999646186829","1","1","1","1","1","1","0.33329999446868896","0.33329999446868896","0.33329999446868896","0.8402999639511108","0.8402999639511108","0.8402999639511108","1","1","1","1","1","1","0.33789998292922974","0.33789998292922974","0.33789998292922974","0.8422999978065491","0.8422999978065491","0.8422999978065491"
"8658","1","1","1","1","1","1","0.4544000029563904","0.4544000029563904","0.4544000029563904","0.8651999831199646","0.8651999831199646","0.8651999831199646","1","1","1","1","1","1","0.45509999990463257","0.45509999990463257","0.45509999990463257","0.8650999665260315","0.8650999665260315","0.8650999665260315","1","1","1","1","1","1","0.3644999861717224","0.3644999861717224","0.3644999861717224","0.8430999517440796","0.8430999517440796","0.8430999517440796","1","1","1","1","1","1","0.3334999978542328","0.3334999978542328","0.3334999978542328","0.8410999774932861","0.8410999774932861","0.8410999774932861","1","1","1","1","1","1","0.3409000039100647","0.3409000039100647","0.3409000039100647","0.8435999751091003","0.8435999751091003","0.8435999751091003"
"8669","1","1","1","1","1","1","0.4530999958515167","0.4530999958515167","0.4530999958515167","0.8644999861717224","0.8644999861717224","0.8644999861717224","1","1","1","1","1","1","0.4625999927520752","0.4625999927520752","0.4625999927520752","0.8655999898910522","0.8655999898910522","0.8655999898910522","1","1","1","1","1","1","0.37119999527931213","0.37119999527931213","0.37119999527931213","0.8448999524116516","0.8448999524116516","0.8448999524116516","1","1","1","1","1","1","0.32850000262260437","0.32850000262260437","0.32850000262260437","0.8410999774932861","0.8410999774932861","0.8410999774932861","1","1","1","1","1","1","0.33570000529289246","0.33570000529289246","0.33570000529289246","0.842199981212616","0.842199981212616","0.842199981212616"
"8680","1","1","1","1","1","1","0.45969998836517334","0.45969998836517334","0.45969998836517334","0.8646000027656555","0.8646000027656555","0.8646000027656555","1","1","1","1","1","1","0.46209999918937683","0.46209999918937683","0.46209999918937683","0.8668999671936035","0.8668999671936035","0.8668999671936035","1","1","1","1","1","1","0.36579999327659607","0.36579999327659607","0.36579999327659607","0.8438000082969666","0.8438000082969666","0.8438000082969666","1","1","1","1","1","1","0.33820000290870667","0.33820000290870667","0.33820000290870667","0.8425999879837036","0.8425999879837036","0.8425999879837036","1","1","1","1","1","1","0.323199987411499","0.323199987411499","0.323199987411499","0.8398000001907349","0.8398000001907349","0.8398000001907349"
"8691","1","1","1","1","1","1","0.45729997754096985","0.45729997754096985","0.45729997754096985","0.8642999529838562","0.8642999529838562","0.8642999529838562","1","1","1","1","1","1","0.46480000019073486","0.46480000019073486","0.46480000019073486","0.8672999739646912","0.8672999739646912","0.8672999739646912","1","1","1","1","1","1","0.3579999804496765","0.3579999804496765","0.3579999804496765","0.8424999713897705","0.8424999713897705","0.8424999713897705","1","1","1","1","1","1","0.3269999921321869","0.3269999921321869","0.3269999921321869","0.8410999774932861","0.8410999774932861","0.8410999774932861","1","1","1","1","1","1","0.3312000036239624","0.3312000036239624","0.3312000036239624","0.8418999910354614","0.8418999910354614","0.8418999910354614"
"8702","1","1","1","1","1","1","0.45389997959136963","0.45389997959136963","0.45389997959136963","0.8639999628067017","0.8639999628067017","0.8639999628067017","1","1","1","1","1","1","0.47589999437332153","0.47589999437332153","0.47589999437332153","0.8691999912261963","0.8691999912261963","0.8691999912261963","1","1","1","1","1","1","0.36329999566078186","0.36329999566078186","0.36329999566078186","0.8438000082969666","0.8438000082969666","0.8438000082969666","1","1","1","1","1","1","0.3246999979019165","0.3246999979019165","0.3246999979019165","0.8391000032424927","0.8391000032424927","0.8391000032424927","1","1","1","1","1","1","0.33969998359680176","0.33969998359680176","0.33969998359680176","0.8443999886512756","0.8443999886512756","0.8443999886512756"
"8713","1","1","1","1","1","1","0.4593999981880188","0.4593999981880188","0.4593999981880188","0.8657999634742737","0.8657999634742737","0.8657999634742737","1","1","1","1","1","1","0.47259998321533203","0.47259998321533203","0.47259998321533203","0.866599977016449","0.866599977016449","0.866599977016449","1","1","1","1","1","1","0.3659999966621399","0.3659999966621399","0.3659999966621399","0.8446999788284302","0.8446999788284302","0.8446999788284302","1","1","1","1","1","1","0.3344999849796295","0.3344999849796295","0.3344999849796295","0.840499997138977","0.840499997138977","0.840499997138977","1","1","1","1","1","1","0.3471999764442444","0.3471999764442444","0.3471999764442444","0.8455999493598938","0.8455999493598938","0.8455999493598938"
"8724","1","1","1","1","1","1","0.45479997992515564","0.45479997992515564","0.45479997992515564","0.8640999794006348","0.8640999794006348","0.8640999794006348","1","1","1","1","1","1","0.4731999933719635","0.4731999933719635","0.4731999933719635","0.8666999936103821","0.8666999936103821","0.8666999936103821","1","1","1","1","1","1","0.36319997906684875","0.36319997906684875","0.36319997906684875","0.8443999886512756","0.8443999886512756","0.8443999886512756","1","1","1","1","1","1","0.3375000059604645","0.3375000059604645","0.3375000059604645","0.8412999510765076","0.8412999510765076","0.8412999510765076","1","1","1","1","1","1","0.34109997749328613","0.34109997749328613","0.34109997749328613","0.8443999886512756","0.8443999886512756","0.8443999886512756"
"8735","1","1","1","1","1","1","0.45399999618530273","0.45399999618530273","0.45399999618530273","0.8641999959945679","0.8641999959945679","0.8641999959945679","1","1","1","1","1","1","0.4861999750137329","0.4861999750137329","0.4861999750137329","0.870199978351593","0.870199978351593","0.870199978351593","1","1","1","1","1","1","0.36229997873306274","0.36229997873306274","0.36229997873306274","0.8440999984741211","0.8440999984741211","0.8440999984741211","1","1","1","1","1","1","0.3287000060081482","0.3287000060081482","0.3287000060081482","0.8387999534606934","0.8387999534606934","0.8387999534606934","1","1","1","1","1","1","0.3416000008583069","0.3416000008583069","0.3416000008583069","0.8445999622344971","0.8445999622344971","0.8445999622344971"
"8746","1","1","1","1","1","1","0.44839999079704285","0.44839999079704285","0.44839999079704285","0.863099992275238","0.863099992275238","0.863099992275238","1","1","1","1","1","1","0.4739999771118164","0.4739999771118164","0.4739999771118164","0.8676999807357788","0.8676999807357788","0.8676999807357788","1","1","1","1","1","1","0.35830000042915344","0.35830000042915344","0.35830000042915344","0.842199981212616","0.842199981212616","0.842199981212616","1","1","1","1","1","1","0.3333999812602997","0.3333999812602997","0.3333999812602997","0.8410999774932861","0.8410999774932861","0.8410999774932861","1","1","1","1","1","1","0.3473999798297882","0.3473999798297882","0.3473999798297882","0.8459999561309814","0.8459999561309814","0.8459999561309814"
"8757","1","1","1","1","1","1","0.4414999783039093","0.4414999783039093","0.4414999783039093","0.8598999977111816","0.8598999977111816","0.8598999977111816","1","1","1","1","1","1","0.4717999994754791","0.4717999994754791","0.4717999994754791","0.868399977684021","0.868399977684021","0.868399977684021","1","1","1","1","1","1","0.3682999908924103","0.3682999908924103","0.3682999908924103","0.8454999923706055","0.8454999923706055","0.8454999923706055","1","1","1","1","1","1","0.33379998803138733","0.33379998803138733","0.33379998803138733","0.8410999774932861","0.8410999774932861","0.8410999774932861","1","1","1","1","1","1","0.3446999788284302","0.3446999788284302","0.3446999788284302","0.8452999591827393","0.8452999591827393","0.8452999591827393"
"8768","1","1","1","1","1","1","0.43879997730255127","0.43879997730255127","0.43879997730255127","0.8603000044822693","0.8603000044822693","0.8603000044822693","1","1","1","1","1","1","0.47259998321533203","0.47259998321533203","0.47259998321533203","0.8689999580383301","0.8689999580383301","0.8689999580383301","1","1","1","1","1","1","0.3700000047683716","0.3700000047683716","0.3700000047683716","0.8460999727249146","0.8460999727249146","0.8460999727249146","1","1","1","1","1","1","0.3353999853134155","0.3353999853134155","0.3353999853134155","0.8424999713897705","0.8424999713897705","0.8424999713897705","1","1","1","1","1","1","0.34450000524520874","0.34450000524520874","0.34450000524520874","0.8445999622344971","0.8445999622344971","0.8445999622344971"
"8779","1","1","1","1","1","1","0.44110000133514404","0.44110000133514404","0.44110000133514404","0.8610000014305115","0.8610000014305115","0.8610000014305115","1","1","1","1","1","1","0.4757999777793884","0.4757999777793884","0.4757999777793884","0.8693000078201294","0.8693000078201294","0.8693000078201294","1","1","1","1","1","1","0.36910000443458557","0.36910000443458557","0.36910000443458557","0.8449999690055847","0.8449999690055847","0.8449999690055847","1","1","1","1","1","1","0.3407999873161316","0.3407999873161316","0.3407999873161316","0.8430999517440796","0.8430999517440796","0.8430999517440796","1","1","1","1","1","1","0.34279999136924744","0.34279999136924744","0.34279999136924744","0.8450999855995178","0.8450999855995178","0.8450999855995178"
"8790","1","1","1","1","1","1","0.4412999749183655","0.4412999749183655","0.4412999749183655","0.861799955368042","0.861799955368042","0.861799955368042","1","1","1","1","1","1","0.4584999978542328","0.4584999978542328","0.4584999978542328","0.8660999536514282","0.8660999536514282","0.8660999536514282","1","1","1","1","1","1","0.3698999881744385","0.3698999881744385","0.3698999881744385","0.8461999893188477","0.8461999893188477","0.8461999893188477","1","1","1","1","1","1","0.34109997749328613","0.34109997749328613","0.34109997749328613","0.8416000008583069","0.8416000008583069","0.8416000008583069","1","1","1","1","1","1","0.3391999900341034","0.3391999900341034","0.3391999900341034","0.8448999524116516","0.8448999524116516","0.8448999524116516"
"8801","1","1","1","1","1","1","0.4431999921798706","0.4431999921798706","0.4431999921798706","0.8616999983787537","0.8616999983787537","0.8616999983787537","1","1","1","1","1","1","0.4542999863624573","0.4542999863624573","0.4542999863624573","0.8657999634742737","0.8657999634742737","0.8657999634742737","1","1","1","1","1","1","0.3685999810695648","0.3685999810695648","0.3685999810695648","0.8461999893188477","0.8461999893188477","0.8461999893188477","1","1","1","1","1","1","0.3393999934196472","0.3393999934196472","0.3393999934196472","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.33640000224113464","0.33640000224113464","0.33640000224113464","0.8436999917030334","0.8436999917030334","0.8436999917030334"
